bukov, Profile #1
1.0
7
1637
0
0
0	1	1	948.67
1	1	1	600.1
2	1	1	514.76
3	1	1	299.17
4	1	1	482.19
5	1	1	354.43
6	1	1	592.87
7	1	1	556.71
8	1	1	573.54
9	1	1	477.13
10	1	1	411.23
11	1	1	218.8
12	1	1	265.41
13	1	1	619.3
14	1	1	364.92
15	1	1	463.77
16	1	1	333.05
17	1	1	175.23
18	1	1	243.6
19	1	1	220.42
20	1	1	323.68
21	1	1	188.37
22	1	1	245.78
23	1	1	267.07
24	1	1	140.92
25	1	1	262.5
26	1	1	112.86
27	1	1	224.69
28	1	1	140.84
29	1	1	430.46
30	1	1	147.42
31	1	1	449.9
32	1	1	253.1
33	1	1	420.7
34	1	1	288.23
35	1	1	378.48
36	1	1	264.69
37	1	1	248.72
38	1	1	309.47
39	1	1	334.05
40	1	1	359.89
41	1	1	478.72
42	1	1	391.81
43	1	1	694.42
44	1	1	360.21
45	1	1	529.04
46	1	1	427.01
47	1	1	332.31
48	1	1	397.61
49	1	1	355.25
50	1	1	294.25
51	1	1	467.98
52	1	1	339.56
53	1	1	633.86
54	1	1	536.67
55	1	1	429.13
56	1	1	447.9
57	1	1	209.31
58	1	1	189.26
59	1	1	163.93
60	1	1	155.48
61	1	1	164.97
62	1	1	202.69
63	1	1	443.82
64	1	1	344.69
65	1	1	433.52
66	1	1	250.57
67	1	1	170.27
68	1	1	50.59
69	1	1	60.06
70	1	1	189.43
71	1	1	149.45
72	1	1	154.8
73	1	1	197.59
74	1	1	93.66
75	1	1	149.67
76	1	1	202.37
77	1	1	206.46
78	1	1	312.02
79	1	1	248.07
80	1	1	373.24
81	1	1	543.97
82	1	1	622.78
83	1	1	841.66
84	1	1	873.32
0	1	2	287.37
1	1	2	180.24
2	1	2	276.11
3	1	2	205.51
4	1	2	261.35
5	1	2	338.27
6	1	2	177.58
7	1	2	162.46
8	1	2	299.51
9	1	2	219.22
10	1	2	132.76
11	1	2	90.15
12	1	2	342.07
